"","cDC1","cDC2","DC2pre-hm","DC2hm"
"chr20-32034390-32035650",0.194361620547634,0.178412697222438,0.203046440793861,0.424179241436067
"chr1-212495657-212496140",0.0975192071927577,0.209633803450193,0.246962050222454,0.445884939134596
"chr10-11176683-11177222",0.136510223845569,0.216452839375021,0.200929551965904,0.446107384813506
"chr12-51188281-51189090",0.133448544634894,0.195647847637223,0.26125543246029,0.409648175267593
"chr2-237931029-237931770",0.144767030123418,0.193572254051236,0.248431154489464,0.413229561335882
"chr15-85318084-85318956",0.0524476817104524,0.191469783750979,0.324676981250292,0.431405553288276
"chr3-9079638-9080541",0.0536734025515228,0.223389215951931,0.257658797265187,0.46527858423136
"chr1-153750257-153751620",0.185742563296675,0.184197422138,0.227149765514697,0.402910249050628
"chr9-93093183-93093722",0.238433521602666,0.171437303905138,0.176779712030084,0.413349462462111
"chr3-71030840-71031620",0.20906953637718,0.173872795463836,0.199075315731923,0.417982352427061
"chr1-186511637-186512549",0.0917243909334368,0.195636529483919,0.294444262403576,0.418194817179068
"chr16-10915492-10916194",0.0621810010549339,0.206267006771817,0.286867347583176,0.444684644590073
"chr3-112132676-112133523",0.233832406291189,0.147211817420461,0.266606092920686,0.352349683367664
"chr4-80195561-80197538",0.113826274429923,0.183097512001228,0.275062238309728,0.428013975259122
"chr10-89332053-89332618",0.196149313374143,0.159957776758325,0.286472889714841,0.357420020152692
"chr3-71066284-71066653",0.281462326814252,0.150076630038981,0.209149007587517,0.35931203555925
"chr20-44594591-44595138",0.0924014896131069,0.219559826618966,0.205747590041883,0.482291093726045
"chr18-56114927-56116029",0.292775034974554,0.151370032633337,0.185415757352708,0.370439175039401
"chr10-126038360-126039035",0.0504607775643232,0.228045121617081,0.237396890435837,0.484097210382759
"chr6-14136987-14137787",0.222999274458479,0.176066063876375,0.21842607839772,0.382508583267426
"chr3-112127540-112128090",0.370943528470196,0.130240223528986,0.157967025556546,0.340849222444272
"chr18-63192071-63193237",0.0758336947407472,0.188239517560089,0.316629693941037,0.419297093758127
"chr7-5582356-5583034",0.0832341823444873,0.208397898498514,0.264420367232301,0.443947551924697
"chr20-10676453-10676825",0.0543875759285425,0.198166930917775,0.263854860581649,0.483590632572034
"chr15-40878760-40879182",0.283824941181401,0.176821197795368,0.151466096061924,0.387887764961307
"chr3-122263822-122264362",0.0891743550240697,0.218361164116685,0.234929956663713,0.457534524195532
"chr16-3032668-3032995",0.296740534823802,0.131788726622265,0.203656485103572,0.367814253450361
"chr6-3385477-3386201",0.048982870373388,0.228239135884148,0.232603782031297,0.490174211711168
"chr17-78349635-78350394",0.150844504331594,0.203820414640464,0.193980178880323,0.451354902147618
"chr2-120231605-120232874",0.306897403529699,0.141700116979431,0.208040282240285,0.343362197250585
"chrX-96423777-96425544",0.176152104929687,0.251610612775782,0.185720692418884,0.386516589875647
"chr7-87216767-87217366",0.327718312405834,0.144587927066535,0.151101021151503,0.376592739376128
"chr3-55500396-55501012",0.140973631186959,0.226508009113115,0.173121506959341,0.459396852740585
"chr3-105805930-105806724",0.193893160641471,0.137797187941794,0.318375415818965,0.34993423559777
"chr13-44156662-44157525",0.297596128837666,0.150385959781482,0.191315630715869,0.360702280664983
"chr11-110028816-110029344",0.189791775667359,0.188384124099013,0.209671034391221,0.412153065842406
"chr1-150563413-150563666",0.186345854592708,0.187588359584025,0.206362653948882,0.419703131874384
"chr6-137815673-137816426",0.0849969465694232,0.189375847176264,0.291787769780978,0.433839436473335
"chr12-22396097-22397093",0.104899775365127,0.21996226871367,0.212883154899726,0.462254801021477
"chr10-70272696-70273388",0.329278346259883,0.114923908455352,0.256163303678791,0.299634441605974
"chr20-44970274-44971139",0.157413074964087,0.190018524374802,0.225185147036302,0.427383253624809
"chr16-30844229-30845264",0.106912368856125,0.156008669895416,0.341110867809979,0.39596809343848
"chr3-46990431-46991050",0.100381619819558,0.236382573333978,0.207866574780387,0.455369232066077
"chr12-91876887-91877619",0.0813696277847362,0.197142043579602,0.259985378868556,0.461502949767105
"chr2-64678790-64679488",0.182011317315142,0.148588767220468,0.299031026948579,0.370368888515811
"chr1-64921901-64922648",0.0624597040359077,0.205354141135386,0.278241132402587,0.453945022426119
"chr2-85414827-85415182",0.0962667376918145,0.197527154410287,0.269781639976479,0.436424467921419
"chr4-119040688-119041228",0.28823495496739,0.156847930501383,0.209999421886522,0.344917692644705
"chr16-10791903-10793428",0.188636140671578,0.177867007850485,0.261320688113058,0.372176163364878
"chr18-11149074-11150214",0.203778084362031,0.192191109489992,0.203909717783868,0.400121088364109
"chr1-229155079-229155880",0.100725770908381,0.220049234375756,0.237463501483078,0.441761493232785
"chr6-71268209-71269596",0.188308024372486,0.166083391188953,0.266519271733951,0.37908931270461
"chr8-133752476-133753584",0.10942852773087,0.205199968591256,0.235112515767225,0.45025898791065
"chr4-78645729-78646591",0.113121027502836,0.236948995464739,0.195627356055305,0.45430262097712
"chr9-136901224-136902835",0.114285734536006,0.182101474975785,0.302382899777501,0.401229890710707
"chr10-71526084-71527030",0.179106492558102,0.165133796099719,0.283729187491904,0.372030523850275
"chr7-43076129-43076714",0.201639477321657,0.163643985890999,0.281275537327358,0.353440999459986
"chr8-64756424-64757303",0.0980631391485339,0.147864073219652,0.364422079923906,0.389650707707908
"chr7-1047771-1048389",0.152029042125227,0.166172707842721,0.289602832174073,0.392195417857979
"chr6-14102293-14102799",0.0979582397877525,0.244791025206216,0.198922065723354,0.458328669282678
"chr7-151795362-151795815",0.03973125862164,0.223034623818986,0.269075826784709,0.468158290774665
"chr19-8208493-8210189",0.192791609222688,0.178456785905202,0.237068692392136,0.391682912479974
"chr12-4145888-4146603",0.201360693096742,0.170738628783832,0.23088321367336,0.397017464446067
"chr8-26617352-26618647",0.0918522798053377,0.208473269993361,0.262526543585254,0.437147906616047
"chr10-30763419-30764307",0.196641240181882,0.182472926991634,0.214447531521132,0.406438301305352
"chr7-37728519-37729253",0.35854546394657,0.142353264966217,0.172048462546539,0.327052808540673
"chr1-43521681-43523451",0.0526198973767908,0.237408143357866,0.190440454290573,0.51953150497477
"chr14-103260135-103261098",0.193174158795598,0.148882640153225,0.286119912652683,0.371823288398494
"chr2-25418979-25420181",0.10925389683519,0.238334741962374,0.20866594695805,0.443745414244386
"chr19-10386052-10386496",0.122062622056175,0.214471586310462,0.226553334550333,0.43691245708303
"chr6-7235798-7236787",0.129643166321266,0.18050753254411,0.266586475454174,0.42326282568045
"chr20-32057143-32058040",0.140720701512851,0.183557731785251,0.248429384073881,0.427292182628018
"chr2-101187524-101188087",0.146496461407352,0.244721727954181,0.163462794639693,0.445319015998775
"chr1-209607066-209608101",0.0886087749177566,0.19966895256535,0.291194119332668,0.420528153184225
"chr8-30076088-30076728",0.23021801762818,0.161497537662599,0.217297117440799,0.390987327268422
"chr18-31648881-31649315",0.103658616468649,0.175937655765135,0.338572900054589,0.381830827711627
"chr19-44725096-44725506",0.200868984562619,0.185834736083414,0.214187695935099,0.399108583418869
"chr2-65359073-65359816",0.154513824040753,0.175988806473908,0.231084679443551,0.438412690041788
"chr12-116194790-116195854",0.298326764635304,0.145570681450669,0.214326307949108,0.34177624596492
"chr8-33471763-33473533",0.28423079390309,0.144244116376815,0.211353094147311,0.360171995572784
"chr12-11584407-11584841",0.279538323092084,0.153301843663297,0.16984717755454,0.39731265569008
"chr5-56094571-56096032",0.178721337905764,0.173993004379005,0.251169680639593,0.396115977075638
"chr2-33497161-33497570",0.125542623112982,0.205435333609445,0.227613567831199,0.441408475446375
"chr11-75100094-75100728",0.106624159435059,0.217437905691643,0.262464169000309,0.413473765872989
"chr17-67546525-67547154",0.297769846602409,0.178403811049228,0.16483804819502,0.358988294153343
"chr5-10563076-10564482",0.141171118407124,0.169531264233742,0.282597939417436,0.406699677941698
"chr5-35852206-35852767",0.0736488847653455,0.20276524255231,0.275446591361094,0.448139281321251
"chr15-73987880-73988450",0.147992001826437,0.209905970017953,0.24203379027793,0.40006823787768
"chr6-15485915-15486628",0.17543437968874,0.205038919135434,0.213434581736378,0.406092119439448
"chr2-227459745-227460402",0.1198434788952,0.219103913438003,0.217743242943924,0.443309364722873
"chr2-105873267-105874190",0.0896872390844269,0.19010872990886,0.296055765173144,0.42414826583357
"chr1-48793703-48794292",0.184074908756568,0.145401067172005,0.285588053951229,0.384935970120198
"chr12-92551700-92552359",0.188787930531998,0.143406812450623,0.318936687945618,0.348868569071762
"chr11-34302108-34302974",0.0783988475284862,0.209907964682969,0.26808617227704,0.443607015511504
"chr4-40762793-40763712",0.140389402657261,0.16334221641946,0.326935444657115,0.369332936266163
"chr12-131047107-131047990",0.0578815198967356,0.25274163555572,0.200641100054057,0.488735744493487
"chr2-61905156-61906307",0.194527305937695,0.189846303172573,0.212847692306339,0.402778698583393
"chr7-141563976-141564662",0.226839594286331,0.182242530572814,0.182537624423811,0.408380250717045
"chr10-3877150-3877714",0.27228015357166,0.113337481387039,0.283007152710558,0.331375212330742
"chr3-134794876-134795958",0.143882791352313,0.197693930909016,0.246698785920575,0.411724491818095
"chr13-99365919-99366485",0.31196923029058,0.151456267443861,0.216076099043257,0.320498403222303
"chr11-34233935-34234644",0.158819742312179,0.175136981707132,0.264775808680722,0.401267467299967
"chr2-8585837-8586624",0.20804415344931,0.16094822693776,0.245386592741758,0.385621026871172
"chr5-10576835-10578362",0.0964399880566627,0.202693207492568,0.258217025301912,0.442649779148858
"chr21-43306933-43307994",0.108072402431605,0.216264398534193,0.234574763760446,0.441088435273757
"chr1-115469583-115470518",0.121873735930834,0.21091363120848,0.249359817223765,0.417852815636921
"chr19-6590146-6591343",0.14849161286758,0.189212512025753,0.257380866593384,0.404915008513283
"chr14-35287443-35287947",0.151482866175721,0.221929254320217,0.177379358595007,0.449208520909055
"chr15-77010806-77011294",0.166080184324796,0.198587929727268,0.241417719317442,0.393914166630494
"chrX-71623394-71624152",0.0998301078330089,0.215768742758429,0.252767443728522,0.43163370568004
"chr7-94022445-94023053",0.113599109483702,0.194434053780696,0.302704011232512,0.389262825503089
"chr3-183151602-183152325",0.110904133337368,0.192647968522756,0.284692981352133,0.411754916787743
"chr18-63158702-63159235",0.207203301288414,0.165053766956364,0.242801776121427,0.384941155633795
"chr1-165875174-165875892",0.0566784540970261,0.243073164115667,0.244061204102287,0.45618717768502
"chr2-64179522-64180260",0.337269209552067,0.129435256255666,0.232609839369776,0.300685694822491
"chr19-50418275-50419372",0.124898659360605,0.233784877749909,0.210204678072622,0.431111784816864
"chr1-39115122-39115989",0.349786016408182,0.158402950192886,0.160892791657642,0.330918241741289
"chr6-3455113-3457405",0.226029132513599,0.192731832639895,0.170440521215898,0.410798513630608
"chr12-124904398-124905080",0.0611297592951342,0.224367064983281,0.230047343817961,0.484455831903624
"chr12-55914736-55915866",0.0976159690167108,0.155632799077036,0.362711616650686,0.384039615255568
"chr17-9020479-9021841",0.147072164227891,0.188365711293978,0.278429581644863,0.386132542833268
"chr6-73560089-73561342",0.223212946365611,0.145281727521655,0.255144341925639,0.376360984187095
"chr18-68721324-68723329",0.206892607583167,0.197088809851335,0.213629561212552,0.382389021352946
"chr6-11854557-11855236",0.0181635575139493,0.245039529739196,0.256986293468217,0.479810619278638
"chr10-110310804-110312082",0.126896766326856,0.173150227123109,0.276246798201101,0.423706208348935
"chr7-151339538-151340347",0.13271248190337,0.18392241461533,0.273786290309767,0.409578813171533
"chr1-229578644-229579639",0.105784386628457,0.17141297177016,0.28557106892869,0.437231572672692
"chr4-122710495-122711224",0.225507514776888,0.172028482126244,0.234644785244193,0.367819217852674
"chr2-88879819-88880944",0.157503210065767,0.158190110092863,0.289121794886965,0.395184884954405
"chr5-10595094-10596190",0.0794685340671241,0.190118882254015,0.33479956349121,0.395613020187651
"chr6-39226051-39226925",0.0937046421258817,0.22174311664775,0.262648533478663,0.421903707747705
"chr10-69450692-69452141",0.289021913425829,0.160350261737419,0.172294197957814,0.378333626878938
"chr7-2405687-2406282",0.206663878204136,0.158111749907021,0.270337629584465,0.364886742304378
"chr17-5620757-5621505",0.111531463109612,0.202129847620758,0.265314378714364,0.421024310555265
"chr19-45409258-45409821",0.0833265011108874,0.216739208162163,0.270926422906067,0.429007867820883
"chr6-157799530-157799935",0.0333686051309772,0.231948484142863,0.231634448552968,0.503048462173192
"chr12-11829884-11830666",0.244668641188397,0.175675808581369,0.204190766780384,0.37546478344985
"chr2-102057217-102058629",0.321226357793929,0.14827573303851,0.185896132840642,0.344601776326919
"chr6-14036117-14036754",0.125785932097772,0.177552219892269,0.27586071425115,0.420801133758809
"chr9-77953538-77954618",0.369922003989088,0.153418090999379,0.126011929919316,0.350647975092216
"chr5-56725690-56726216",0.173682526626188,0.189814280207004,0.239250015418589,0.397253177748219
"chr16-10502436-10503215",0.13637071286442,0.212031118221176,0.226774301888638,0.424823867025765
"chr1-8875384-8875762",0.13992969705637,0.248123667910007,0.190126856831266,0.421819778202357
"chr16-15489212-15489851",0.0431510694097176,0.174058395652932,0.372227048282893,0.410563486654458
"chr18-74950499-74951505",0.0802251589858938,0.21254522333777,0.283222757105934,0.424006860570402
"chr16-10296821-10298047",0.189596500219679,0.18981203691784,0.213326202598504,0.407265260263977
"chr11-86286842-86287595",0.135854652811396,0.191067666475431,0.27412992311528,0.398947757597893
"chr17-55444764-55446252",0.162157697573478,0.201973136957952,0.227479509825837,0.408389655642734
"chr2-207143131-207144629",0.104999564935538,0.189545929780217,0.297635815957771,0.407818689326474
"chr15-45048331-45049429",0.245988755919162,0.182576445245883,0.198852976867951,0.372581821967004
"chr19-35915266-35915836",0.120805961762673,0.205081021948074,0.244368161051785,0.429744855237468
"chr17-3693798-3694266",0.0465086671346312,0.229910448866231,0.302868820150292,0.420712063848846
"chr12-116409905-116411333",0.108368229725934,0.200369490235501,0.274555039267263,0.416707240771302
"chr11-117459458-117460485",0.197610914640483,0.197327070923367,0.219475750158764,0.385586264277386
"chr5-54772363-54773169",0.15848878244991,0.180527896594475,0.241689926202772,0.419293394752844
"chr4-102546541-102546922",0.27272382879311,0.170548858634948,0.190251019120071,0.36647629345187
"chr7-5591374-5593335",0.208234843469141,0.161505035592554,0.255401579632744,0.374858541305561
"chr14-21255734-21256137",0.266927395661273,0.16160097235005,0.233951536183541,0.337520095805136
"chr13-22120358-22121097",0.0772088438653211,0.209308036369962,0.27374880969391,0.439734310070807
"chr16-11604597-11605047",0.166906156048795,0.197395595362481,0.226833194364417,0.408865054224308
"chr1-116586474-116587137",0.14595414704396,0.179848933683014,0.301605109646388,0.372591809626638
"chr12-116338223-116338574",0.0888952844426006,0.234623499772899,0.266024554764565,0.410456661019935
"chr1-94925641-94927699",0.177802503624304,0.19607187130237,0.260268540303255,0.365857084770071
"chr12-116861070-116861741",0.183435828743039,0.253448723057358,0.128728717882111,0.434386730317493
"chr1-40877594-40878266",0.094824799704514,0.199611616828011,0.303444330565942,0.402119252901533
"chrX-46710130-46710783",0.330845772103925,0.129194991022122,0.236431520267235,0.303527716606718
"chr12-131074324-131075069",0.0434765682132685,0.23620046387992,0.230847897521596,0.489475070385215
"chr9-113519883-113520604",0.0888363054997819,0.180570142323808,0.321203800462134,0.409389751714276
"chr10-3828116-3829588",0.189576900320256,0.164460200374372,0.306166162547131,0.33979673675824
"chr7-5532653-5533281",0.133215681571677,0.195567456132577,0.274505225520523,0.396711636775223
"chr6-108597663-108598736",0.0579304713976785,0.246060095255986,0.235278217327109,0.460731216019226
"chr11-35012312-35013140",0.292321475418045,0.11323267225558,0.285263400419152,0.309182451907223
"chr9-130022965-130023545",0.14857857186777,0.171077344194146,0.301864964512194,0.378479119425891
"chr9-121503231-121503978",0.225397645984094,0.18483102742693,0.208613152041426,0.381158174547551
"chr2-111238221-111239753",0.200772631088073,0.161295558859742,0.283915671636393,0.354016138415792
"chr21-44024874-44026166",0.11609089451378,0.178806776435428,0.297553230671047,0.407549098379745
"chr6-113854565-113855586",0.148000917718962,0.179857811134091,0.292340919330964,0.379800351815983
"chr6-156773869-156774243",0.279837872596746,0.179890215283473,0.17219239031063,0.36807952180915
"chr5-172815194-172816111",0.17413760825035,0.182391911878898,0.277133898330643,0.366336581540109
"chr6-46210280-46210786",0.0692771621733061,0.241479020795028,0.259026327525915,0.430217489505751
"chr11-95241574-95242540",0.268369069679855,0.163664401409503,0.218850069653401,0.349116459257241
"chr8-30324343-30325013",0.269735463214128,0.171985702410687,0.202877101616749,0.355401732758436
"chr1-227486450-227486989",0.0951328985114647,0.208229071485624,0.248387879760881,0.448250150242031
"chr20-23449064-23449852",0.301699885310192,0.174140473760352,0.203393228997198,0.320766411932258
"chr1-211632055-211633510",0.0910944557613885,0.20812655471637,0.299968476903273,0.400810512618968
"chr10-110324329-110325357",0.0910815714479267,0.195725783035081,0.301898102738254,0.411294542778739
"chr5-35697921-35698878",0.11585554663314,0.18758954825317,0.309079999831481,0.387474905282209
"chr10-31701481-31702396",0.202510120760189,0.161124070718762,0.252420328135669,0.383945480385379
"chr2-207164059-207164849",0.171413788977925,0.195001215839989,0.22627280006702,0.407312195115066
"chr4-77196628-77197262",0.181709648385141,0.199538260552152,0.195414087812815,0.423338003249893
"chr2-152445397-152446247",0.21590259759714,0.186349044471097,0.22811314364713,0.369635214284634
"chr10-62735551-62736535",0.0516000884678721,0.194334206813363,0.334255426745378,0.419810277973386
"chr20-54608071-54608856",0.196101699685753,0.182102996648634,0.254189648907687,0.367605654757926
"chr19-17754663-17755703",0.155011669347614,0.19051768263187,0.268495940614122,0.385974707406394
"chr13-43400883-43401750",0.157915420632231,0.204085132008582,0.207178115135832,0.430821332223355
"chr3-16521106-16521533",0.395309889550083,0.144950520339466,0.148904414190012,0.310835175920438
"chr1-19643180-19645122",0.149039195331643,0.195882557426423,0.25057009216039,0.404508155081544
"chr19-2171297-2171629",0.101815058883636,0.236159453582679,0.228795559329755,0.43322992820393
"chr18-56646607-56647342",0.217174446631704,0.162159900135876,0.279200949043564,0.341464704188856
"chr4-119002418-119003528",0.180325375831693,0.194575861493196,0.250790013887651,0.37430874878746
"chr7-47588419-47589120",0.163270013009873,0.228405581567601,0.194732781401203,0.413591624021323
"chr17-78147157-78147968",0.257855178170647,0.158002763988775,0.234948439805948,0.349193618034629
"chr2-202266578-202267173",0.170293620265404,0.244296530020319,0.150546115766548,0.43486373394773
"chr6-10523911-10524405",0.150457948582384,0.250726734118649,0.19497891671449,0.403836400584477
"chrX-1252610-1253582",0.117028611295503,0.235354538736015,0.237490489541235,0.410126360427247
"chr7-5229527-5230939",0.111666006735309,0.194789509335445,0.300320365623945,0.393224118305301
"chr16-11423041-11424058",0.0580634838335787,0.266289264034764,0.193469959556484,0.482177292575174
"chr2-65605420-65606974",0.193658938529897,0.15419240768545,0.313486811360817,0.338661842423836
"chr22-38210202-38210562",0.142729447305407,0.221544789774428,0.213712165404048,0.422013597516117
"chr22-39462402-39463131",0.179415615502179,0.197953105432948,0.219039372369403,0.40359190669547
"chr5-170277774-170278107",0.0953244071617052,0.24984163537103,0.169064024838191,0.485769932629074
"chr20-50502865-50503369",0.0988082086886325,0.214174100249584,0.246873079755644,0.440144611306139
"chr11-12207208-12207750",0.125887231569622,0.21945947097842,0.243654817513273,0.410998479938685
"chr15-44719268-44720011",0.352259977496515,0.119869173290162,0.230254280361012,0.297616568852311
"chr3-143222397-143223323",0.0308015746602888,0.224937608060561,0.324850428438673,0.419410388840477
"chr6-17980143-17981260",0.271206519854764,0.15234195790049,0.231760264741645,0.344691257503101
"chr2-85753404-85755018",0.206962803323332,0.207501605649982,0.187554768840319,0.397980822186367
"chr2-201126805-201127131",0.333759286447526,0.12280686711137,0.221502709264113,0.321931137176992
"chr11-75491909-75492645",0.221909634176033,0.193956052469376,0.178762285883224,0.405372027471367
"chr6-149468023-149469180",0.162001267205066,0.187658219445429,0.245434279395757,0.404906233953748
"chr9-113220-115174",0.132902463276063,0.221262298363237,0.227519860726089,0.418315377634612
"chr13-91056117-91057353",0.103825750313135,0.191601592313616,0.32825783128485,0.376314826088399
"chr1-9121453-9122405",0.156910905860564,0.241552400132405,0.178325694502302,0.42321099950473
"chr3-196774271-196775416",0.167697690118495,0.222193884088042,0.216973354901388,0.393135070892075
"chr14-35375393-35376097",0.0483482305638542,0.227930786230398,0.285829155846667,0.437891827359081
"chr20-57748157-57749579",0.0560701229442557,0.24459598957297,0.231103682047784,0.46823020543499
"chr17-1484640-1486193",0.220135400161285,0.167474935421245,0.233928949824914,0.378460714592556
"chr21-45972885-45974933",0.228004454144944,0.199089927020018,0.167940118207073,0.404965500627965
"chrX-115311189-115312026",0.137661136566265,0.217021712418789,0.253707936593902,0.391609214421044
"chr14-75514297-75515942",0.240002687582601,0.152438370030701,0.261737321310315,0.345821621076383
"chr3-119468593-119470062",0.240178861755914,0.157579002237885,0.234811986364865,0.367430149641335
"chr7-157352406-157353512",0.301247812252014,0.180923839509986,0.11573245388425,0.40209589435375
"chr1-198601795-198602825",0.177910040768624,0.166961149225362,0.303505263562825,0.351623546443189
"chr7-129146228-129146936",0.124199094769967,0.206822926679901,0.253144553221842,0.41583342532829
"chr12-66071357-66072887",0.291083493287397,0.14877927465692,0.220162497068542,0.339974734987141
"chr1-31980759-31982362",0.0553754630636734,0.174576123426413,0.361312301519764,0.40873611199015
"chr5-35856551-35857266",0.0729033759389333,0.208635864512085,0.322390453015121,0.396070306533861
"chr2-196259862-196260562",0.0466206410714473,0.258059692336287,0.235389821286462,0.459929845305804
"chr5-77293992-77294576",0.107994896957227,0.238933522697112,0.241990232120637,0.411081348225024
"chr9-128125007-128125723",0.301152065208779,0.142212623167423,0.221743329283431,0.334891982340368
"chr3-190532584-190533885",0.338321747256428,0.172749392745363,0.165130404439975,0.323798455558234
"chr17-9388938-9389529",0.202513754415124,0.163016108498789,0.281922071079548,0.35254806600654
"chr22-24516099-24516639",0.141465419941535,0.229611740511035,0.196479622702062,0.432443216845368
"chr5-148746666-148747367",0.271970647084312,0.170116616714939,0.220585327676431,0.337327408524318
"chr2-54708499-54709926",0.181745895260575,0.203124591239504,0.211320408877235,0.403809104622685
"chr22-38305535-38306517",0.318950338437933,0.186549285726464,0.122381184386688,0.372119191448915
"chr6-16740950-16741514",0.213223078234657,0.208416068964791,0.185412686757052,0.3929481660435
"chr1-94302405-94303578",0.149483056015374,0.25237964506879,0.181887240209195,0.416250058706642
"chr1-205772573-205773115",0.212655759225803,0.184530739993263,0.227556361237152,0.375257139543783
"chr1-167229426-167230297",0.150770723827763,0.20871755886248,0.247682497143535,0.392829220166223
"chr2-25273322-25273998",0.0887668423224581,0.213529156599462,0.284938759650668,0.412765241427412
"chr3-185928358-185929187",0.323983989604695,0.145230579700451,0.215818265916681,0.314967164778173
"chr3-23161600-23162342",0.120546776296535,0.181799698837757,0.326359731015369,0.371293793850339
"chr16-10957731-10958435",0.174863229438182,0.186490799160476,0.256805553767591,0.381840417633751
"chr12-110639590-110640153",0.0664438229745497,0.235753996453547,0.286301717601019,0.411500462970883
"chr11-102318321-102319035",0.348130669256088,0.138789399518529,0.20425290520301,0.308827026022373
"chr12-76878113-76879884",0.134567174137498,0.204932945952004,0.25521676408269,0.405283115827809
"chr3-172607007-172607993",0.13544140575776,0.193003442414327,0.28178365857574,0.389771493252173
"chr18-74971418-74972484",0.206294250600083,0.172660643170865,0.273582061043295,0.347463045185757
"chr10-96788777-96789947",0.251017097733691,0.167278560019703,0.238420290096382,0.343284052150225
"chr2-207176011-207176765",0.21022237265332,0.171675105740119,0.251066974238506,0.367035547368054
"chr2-233199689-233200239",0.295152935279786,0.178818706900767,0.174818365606874,0.351209992212573
"chr12-121276677-121277652",0.0512379922305269,0.24148098153246,0.274048915204552,0.43323211103246
"chr15-63501422-63501637",0.16837469345952,0.210980514511787,0.215415251839147,0.405229540189545
"chr5-133977052-133978722",0.200835240005159,0.17028583370264,0.278870497715888,0.350008428576313
"chr1-172342509-172344049",0.208768258261055,0.181002790146025,0.216883024369354,0.393345927223566
"chr3-128803872-128804467",0.215035728180366,0.181096056167623,0.244077130240236,0.359791085411774
"chr19-10102052-10103072",0.197038775631573,0.176772011888262,0.231885631184057,0.394303581296108
"chrX-109500912-109501726",0.0650891666798406,0.21014924238471,0.325783320182878,0.398978270752572
"chr16-10765314-10766213",0.136750166615413,0.227501588985661,0.20708694249846,0.428661301900466
"chr6-31945396-31946128",0.19041281105894,0.169314650413498,0.246830082633781,0.393442455893781
"chr1-236147753-236148915",0.264186026184686,0.166194956722728,0.219799991840328,0.349819025252257
"chr11-61684050-61684846",0.0997175916817445,0.220879618490341,0.254639941461459,0.424762848366455
"chr11-96341196-96342016",0.247860291322015,0.142007055603953,0.275699520243925,0.334433132830107
"chr5-10564695-10565590",0.160337048978538,0.171523870489958,0.314179280484246,0.353959800047258
"chr10-103691702-103693880",0.176796490963064,0.231737385540045,0.191940372407,0.399525751089891
"chr5-157597939-157598250",0.109656653477963,0.269954598125626,0.207676500868102,0.412712247528308
"chr19-8193501-8194917",0.0764717904606715,0.236681542902401,0.243030500785029,0.443816165851899
"chr9-130010111-130011017",0.195062156660887,0.185538494498145,0.263247214363974,0.356152134476994
"chrX-155333474-155333962",0.236510319836572,0.178116616562971,0.242065479880421,0.343307583720036
"chr1-19450771-19451427",0.298139082582697,0.180150856854693,0.171181292857747,0.350528767704863
"chr10-15370120-15371495",0.260454267314812,0.177148865914261,0.214050285533186,0.348346581237742
"chr12-49672068-49673109",0.189071011975523,0.179167215575761,0.27623736614294,0.355524406305777
"chr15-81315542-81316146",0.139445942546067,0.218567588811939,0.232710461794361,0.409276006847633
"chr10-88106345-88106773",0.110154483512126,0.197812497188008,0.288556175555634,0.403476843744232
"chr12-91947356-91947957",0.137268429411571,0.205679013829693,0.245400474637134,0.411652082121603
"chr5-124452406-124454059",0.147029796463927,0.189617210074087,0.276521641929147,0.38683135153284
"chr11-117934406-117935805",0.13282219271647,0.236616872661824,0.206058859540154,0.424502075081552
"chr6-142853707-142854216",0.108961016835866,0.175225185873664,0.309126440109574,0.406687357180896
"chr10-71747443-71748348",0.177352934323298,0.200827930841573,0.225193043580374,0.396626091254754
"chr4-186068065-186069262",0.259539488849095,0.162094259816741,0.219989973961842,0.358376277372322
"chr21-34030026-34030683",0.177516438045665,0.20982553926691,0.221886138724383,0.390771883963042
"chr12-124550413-124551040",0.23041658825802,0.212071481012145,0.165159572075458,0.392352358654377
"chr17-59825086-59825895",0.0736700597031274,0.215452801305861,0.301748531496898,0.409128607494114
"chr9-129968555-129969567",0.138808561576367,0.206557576943039,0.255826330787167,0.398807530693426
"chr11-121767242-121768105",0.239085456536583,0.167871194127043,0.252429006474176,0.340614342862198
"chr6-73506128-73506624",0.120593132301588,0.220313081623835,0.231274961089247,0.42781882498533
"chr2-236567543-236568697",0.0953362258954913,0.221735189809842,0.26101131013011,0.421917274164557
"chr4-26345046-26345858",0.138654416005472,0.1924057186089,0.289756071298413,0.379183794087215
"chr1-26838634-26839565",0.284869568063015,0.172755787526138,0.210257096046789,0.332117548364058
"chr6-137904470-137905472",0.116548672472223,0.195763116730859,0.32970802071912,0.357980190077798
"chr11-75345620-75346084",0.257618662037245,0.201719776362174,0.166301881345556,0.374359680255024
"chr1-67563778-67564687",0.262890858212342,0.163344996165845,0.215734640515812,0.358029505106001
"chr3-71129401-71131011",0.256164342657343,0.197742156905415,0.203992899825728,0.342100600611514
"chr15-70240072-70240551",0.206142298577925,0.187149756390472,0.244065505138604,0.362642439893
"chr10-25061724-25062906",0.0421336128216358,0.186519014854143,0.401114013361274,0.370233358962947
"chr16-12685602-12686364",0.0423186163116782,0.209924517979457,0.346362139768086,0.401394725940779
"chr2-159890551-159891390",0.213347107604794,0.182372538709067,0.241122045491938,0.363158308194201
"chr6-32608313-32608593",0.243271153294182,0.193367989945432,0.212192608346611,0.351168248413776
